"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance"
"JAG2",3.87690082176675e-08,-0.318298174205774,0.987,0.974,0.000582039120371842,"Significant"
"UFL1",3.89445300961309e-08,-0.694898945803601,0.177,0.391,0.000584674230333213,"Significant"
"FBXO5",3.91488193336636e-08,-2.00489355209464,0.028,0.129,0.000587741224656292,"Significant"
"PIMREG",3.94521032014836e-08,-1.75495867080127,0.048,0.167,0.000592294425363873,"Significant"
"PTER",3.94756907275452e-08,-0.713138495106643,0.162,0.369,0.000592648544892636,"Significant"
"GUF1",4.02147526712328e-08,-0.755499512434928,0.145,0.339,0.000603744081853217,"Significant"
"C16orf46",4.03940812072121e-08,-0.981156308454692,0.094,0.253,0.000606436341163875,"Significant"
"ARHGAP11B",4.06194360655067e-08,-2.80558474387124,0.013,0.094,0.000609819593651451,"Significant"
"PSMG3",4.07285475835939e-08,-0.380163226694396,0.963,0.931,0.000611457684872495,"Significant"
"ARHGEF9",4.08339328511407e-08,-1.19790216665,0.096,0.249,0.000613039833894175,"Significant"
"DNAJA2",4.12124989416525e-08,-0.38974951438634,0.941,0.918,0.000618723246611029,"Significant"
"CCDC22",4.12781965182717e-08,-0.762516021979351,0.142,0.335,0.000619709564328812,"Significant"
"C19orf71",4.14529065484873e-08,-2.74418419920709,0.013,0.094,0.00062233248601244,"Significant"
"MIPOL1",4.16094143465044e-08,-1.82101478444084,0.053,0.176,0.000624682137584071,"Significant"
"TRPM2",4.17053977981387e-08,-0.362815813337126,0.954,0.953,0.000626123137143457,"Significant"
"ERVK3-1",4.2335914323788e-08,-1.85805216376537,0.046,0.163,0.000635589081743029,"Significant"
"EIF4EBP3",4.2362123995735e-08,-0.379796451879527,0.91,0.884,0.000635982567547969,"Significant"
"ZNF585A",4.26045983528675e-08,-0.885019211365643,0.125,0.305,0.000639622835071599,"Significant"
"GSTCD",4.28122574920052e-08,-0.789096621082669,0.462,0.631,0.000642740421727474,"Significant"
"PRRG1",4.28276997230911e-08,-0.949768332856988,0.127,0.305,0.000642972255942766,"Significant"
"SCT",4.29803974439164e-08,-1.54819690117859,0.088,0.232,0.000645264706825517,"Significant"
"C12orf49",4.31698072925754e-08,-0.696201284363976,0.103,0.275,0.000648108316883435,"Significant"
"KANTR",4.31985543579304e-08,-1.84211061989635,0.046,0.163,0.000648539896575609,"Significant"
"STOML2",4.34603328358906e-08,-0.265036171177049,0.996,0.987,0.000652469976865226,"Significant"
"CEBPZ",4.34608525317474e-08,-0.721520479082763,0.267,0.489,0.000652477779059124,"Significant"
"FRMD8",4.35294799150382e-08,-0.801537910808536,0.129,0.313,0.000653508081964469,"Significant"
"CLINT1",4.44338588401081e-08,-0.358977165591524,0.963,0.957,0.000667085522766544,"Significant"
"GRTP1",4.45305281392221e-08,-0.49372785945277,0.766,0.798,0.000668536818954141,"Significant"
"INTS6",4.47834834885185e-08,-0.696286101380426,0.293,0.506,0.000672334437613128,"Significant"
"LMTK3",4.48009478811684e-08,-0.475703912509145,0.842,0.807,0.000672596630539981,"Significant"
"PPP2R2D",4.57469925924118e-08,-0.334967652542082,0.95,0.94,0.000686799599789878,"Significant"
"TRIP13",4.60246972310418e-08,-0.646739188309415,0.613,0.712,0.00069096877952963,"Significant"
"THAP9",4.62562045723694e-08,-2.54255033803744,0.017,0.103,0.000694444399244982,"Significant"
"ZNF57",4.62562045723694e-08,-2.54255033803744,0.017,0.103,0.000694444399244982,"Significant"
"OXTR",4.64656797627553e-08,-1.9311156259551,0.037,0.146,0.000697589250278246,"Significant"
"PUS7L",4.65789464030931e-08,-0.805584743871238,0.116,0.292,0.000699289722349637,"Significant"
"OSGEPL1",4.66219237354159e-08,-1.7258575514005,0.053,0.176,0.0006999349410398,"Significant"
"PCMTD2",4.69070211422058e-08,-0.285674257849777,0.993,0.996,0.000704215108407936,"Significant"
"ZNF695",4.72810245839131e-08,-2.32753744706659,0.02,0.112,0.000709830022078287,"Significant"
"ANKEF1",4.76306944880504e-08,-1.0972398276448,0.077,0.223,0.0007150796163491,"Significant"
"SAC3D1",4.77207490121427e-08,-0.585254788991682,0.61,0.725,0.000716431604919299,"Significant"
"GABRD",4.77840291204447e-08,-1.106666053853,0.109,0.266,0.000717381629185236,"Significant"
"ZNF816",4.79579456881405e-08,-1.85449434435218,0.052,0.172,0.000719992638616054,"Significant"
"CNFN",4.79615538590958e-08,-0.682965457207282,0.554,0.691,0.000720046808086606,"Significant"
"TJP3",4.8022083449189e-08,-0.405785739723025,0.947,0.884,0.000720955538822674,"Significant"
"ZNF283",4.82437889786241e-08,-0.666033391472444,0.425,0.622,0.000724284003936083,"Significant"
"TRIM68",4.84214576723024e-08,-1.58675014194798,0.072,0.206,0.000726951344034275,"Significant"
"IL20RA",4.85483509535093e-08,-1.22062224315008,0.068,0.206,0.000728856392865035,"Significant"
"LSM5",4.87267755758445e-08,-1.3995923841954,0.076,0.215,0.000731535081720153,"Significant"
"TMEM69",4.90473997277217e-08,-0.733434958115402,0.18,0.391,0.000736348612112286,"Significant"
"TMBIM4",4.91491617496349e-08,-0.643833673874625,0.186,0.403,0.000737876365347269,"Significant"
"SUOX",4.92990157221522e-08,-0.530887420511864,0.801,0.79,0.000740126123036672,"Significant"
"UBR5",4.9460170789257e-08,-0.260886113363809,1,0.996,0.000742545544059115,"Significant"
"PAK1IP1",5.00227989981555e-08,-0.681882759189571,0.254,0.476,0.000750992281359308,"Significant"
"TTC9",5.09983997773587e-08,-0.363347523007121,0.983,0.953,0.000765638975857486,"Significant"
"CRAMP1",5.12416936716573e-08,-0.266808492108062,0.989,0.987,0.000769291547092591,"Significant"
"RHOV",5.12435251305304e-08,-0.500359527776645,0.777,0.811,0.000769319042784652,"Significant"
"PIEZO2",5.18444151309211e-08,-0.672610878601817,0.212,0.438,0.000778340204360519,"Significant"
"ATXN2",5.30599100567701e-08,-0.311720922420416,0.989,0.97,0.00079658842968229,"Significant"
"CCDC134",5.30755263812833e-08,-0.528744538512413,0.18,0.403,0.000796822877562206,"Significant"
"DEPTOR",5.35562998516167e-08,-0.335245542201856,0.956,0.906,0.000804040729672321,"Significant"
"GLMN",5.39382064046066e-08,-0.671536778757522,0.151,0.352,0.00080977429275236,"Significant"
"PANX1",5.39905477493396e-08,-0.649734927640648,0.168,0.378,0.000810560093360836,"Significant"
"PPP1R3F",5.43317376398535e-08,-0.968235081515796,0.11,0.275,0.00081568237718712,"Significant"
"CENPE",5.44523948121009e-08,-2.14261973114881,0.033,0.137,0.000817493803314071,"Significant"
"FASTKD5",5.45887666956879e-08,-0.725491152657991,0.217,0.433,0.000819541154402363,"Significant"
"UPRT",5.50369992962889e-08,-0.749615931726011,0.278,0.494,0.000826270470435185,"Significant"
"SQSTM1",5.50792847966785e-08,-0.167625555732716,1,1,0.000826905302652534,"Significant"
"RAD54L",5.51904513925926e-08,-0.87666784193272,0.26,0.455,0.000828574246756992,"Significant"
"LCORL",5.60447586734337e-08,-0.864963290950169,0.138,0.322,0.00084139996196426,"Significant"
"TMPRSS9",5.63651364236904e-08,-3.39054724459239,0.006,0.073,0.000846209793128864,"Significant"
"AC011195.2",5.67293791464722e-08,-1.86698528853538,0.035,0.142,0.000851678169125988,"Significant"
"ABHD12B",5.80666014531181e-08,-0.664228894625696,0.587,0.691,0.000871753887615662,"Significant"
"MAP6D1",5.81565352460037e-08,-1.95758783731629,0.042,0.155,0.000873104063648253,"Significant"
"ABHD14B",5.81681457836037e-08,-0.31293699313376,0.987,0.979,0.000873278372649242,"Significant"
"HDHD2",5.82507516707544e-08,-0.378817170309399,0.912,0.858,0.000874518534833035,"Significant"
"L1CAM",5.90088264623583e-08,-2.06015757095683,0.033,0.137,0.000885899511679385,"Significant"
"AGBL2",5.9102893234016e-08,-1.1555272149282,0.09,0.24,0.000887311736122283,"Significant"
"DNASE1",5.91044006852409e-08,-0.3808458434001,0.939,0.876,0.000887334367487521,"Significant"
"BLOC1S2",5.95852712053561e-08,-1.72019325264059,0.052,0.172,0.000894553676606012,"Significant"
"GART",5.97017588562027e-08,-0.508518709462653,0.803,0.79,0.000896302505708171,"Significant"
"PLCXD1",5.98939076312635e-08,-0.471123970417035,0.945,0.884,0.000899187235268159,"Significant"
"GJD3",6.10358649883978e-08,-0.932819932167345,0.118,0.288,0.000916331441070816,"Significant"
"CD163L1",6.20197122903095e-08,-0.924229240369856,0.081,0.232,0.000931101940614416,"Significant"
"SPAST",6.20647639723145e-08,-0.770589322515034,0.171,0.373,0.000931778301516358,"Significant"
"SLC39A10",6.2677585046833e-08,-0.891314617897121,0.116,0.288,0.000940978584308104,"Significant"
"EARS2",6.31791999475761e-08,-0.463893394162445,0.923,0.867,0.000948509328812961,"Significant"
"FBXO46",6.33041156230242e-08,-0.260150607336719,0.989,0.974,0.000950384687848462,"Significant"
"ZNF432",6.34406082629806e-08,-0.913960904916029,0.105,0.27,0.000952433851852127,"Significant"
"ATP6V1E1",6.35479442116524e-08,-0.574565145182086,0.208,0.442,0.000954045286449537,"Significant"
"DENND5B",6.39882011551623e-08,-0.783758381418059,0.125,0.305,0.000960654863942452,"Significant"
"ZNF483",6.400130741561e-08,-1.47216101014605,0.072,0.206,0.000960851628230553,"Significant"
"ANKRD13B",6.43548641223016e-08,-0.611295194029725,0.219,0.451,0.000966159575068113,"Significant"
"ZNF689",6.5807213159124e-08,-0.60717118546923,0.201,0.429,0.000987963691157929,"Significant"
"CYP20A1",6.60227716527678e-08,-0.682965457207282,0.142,0.33,0.000991199870823003,"Significant"
"FBXL18",6.61568821182877e-08,-0.6806071484829,0.276,0.498,0.000993213271241854,"Significant"
"BDKRB2",6.62223476468464e-08,-0.675991836464143,0.195,0.412,0.000994196105222105,"Significant"
"CSTF1",6.65981088652058e-08,-0.699456393009894,0.212,0.429,0.000999837408393335,"Significant"
"MON1A",6.66088704596164e-08,-0.715830091112908,0.109,0.283,0.000999998972210222,"Significant"
"CIB3",6.76133931644285e-08,-4.1275128387586,0.002,0.06,0.00101507987157757,"Significant"
"PPP1R3B",6.79806605021925e-08,-0.421260111846008,0.937,0.888,0.00102059365611942,"Significant"
"MAGOHB",6.82269952672765e-08,-2.09509136106622,0.031,0.133,0.00102429187994762,"Significant"
"BORA",6.91208350277982e-08,-1.82469356681894,0.042,0.155,0.00103771109627233,"Significant"
"OSTM1",6.9147574033843e-08,-0.628604984894975,0.21,0.429,0.00103811252897009,"Significant"
"HEATR3",7.01768447976185e-08,-0.661194834536063,0.225,0.446,0.00105356497094665,"Significant"
"ATP8B1",7.09069451664792e-08,-0.46703370118321,0.934,0.871,0.00106452596778435,"Significant"
"HNRNPDL",7.11473499913479e-08,-0.169443519224518,1,1,0.00106813516542011,"Significant"
"EID2",7.12803437981202e-08,-0.785406861933607,0.238,0.446,0.00107013180144118,"Significant"
"TMEM223",7.32981550497877e-08,-0.704301408034056,0.302,0.524,0.00110042520176246,"Significant"
"ZMYM2",7.33946650968212e-08,-0.395104217641692,0.963,0.927,0.00110187410709858,"Significant"
"ZFP14",7.39503196342596e-08,-1.22062224315008,0.085,0.227,0.00111021614866914,"Significant"
"MEST",7.42254554580352e-08,-1.63565974242893,0.068,0.197,0.00111434676279148,"Significant"
"NDUFA13",7.45621039777768e-08,-0.313602553090142,0.98,0.948,0.00111940086701836,"Significant"
"PUS10",7.46313944316976e-08,-1.65358165042619,0.068,0.197,0.00112044112460308,"Significant"
"ASF1B",7.47374243435689e-08,-0.713904053649886,0.416,0.601,0.00112203295167,"Significant"
"LYRM4",7.63344221817787e-08,-0.775482712081818,0.127,0.309,0.00114600868021504,"Significant"
"PCGF6",7.6790298991714e-08,-1.80558474387124,0.033,0.137,0.0011528527587626,"Significant"
"CSTF2",7.72370090698635e-08,-0.53836254107401,0.68,0.773,0.00115955921716586,"Significant"
"AASDHPPT",7.75919629646109e-08,-0.595767015305412,0.177,0.391,0.0011648881399877,"Significant"
"CHMP4C",7.78784201054039e-08,-0.43271968375865,0.823,0.85,0.00116918872104243,"Significant"
"MRE11",7.79776834162255e-08,-0.7800496517641,0.138,0.322,0.00117067896112779,"Significant"
"ZNF805",7.94349649485883e-08,-0.93682927714949,0.133,0.309,0.00119255712877316,"Significant"
"VPS8",8.00790550277036e-08,-0.72554524594612,0.254,0.472,0.00120222685313091,"Significant"
"USP45",8.02547587588424e-08,-0.655959304039456,0.309,0.528,0.0012048646932465,"Significant"
"SIRT4",8.07095056386204e-08,-1.7136622544302,0.042,0.155,0.00121169180815261,"Significant"
"SBDS",8.09114435825968e-08,-2.09509136106622,0.029,0.129,0.00121472350250553,"Significant"
"CCNG2",8.09559851043445e-08,-0.294458123978246,0.991,0.948,0.00121539220437152,"Significant"
"G6PD",8.13655456753838e-08,-0.26986576216993,1,1,0.00122154093722454,"Significant"
"ARMCX5",8.19084919029587e-08,-0.917553175514035,0.11,0.275,0.00122969218893912,"Significant"
"GPI",8.23545064825939e-08,-0.296252506371123,0.991,0.979,0.00123638820582318,"Significant"
"SLC25A1",8.23645545400891e-08,-0.407500377873591,0.934,0.897,0.00123653905731036,"Significant"
"METTL16",8.28407320953268e-08,-0.585707920453572,0.206,0.433,0.00124368791094714,"Significant"
"SUB1",8.28728348074316e-08,-0.855489649697551,0.208,0.403,0.00124416986896397,"Significant"
"FIZ1",8.29469044738637e-08,-1.22062224315008,0.09,0.236,0.00124528187686612,"Significant"
"CFL2",8.39915621940364e-08,-1.71247533947976,0.055,0.176,0.00126096532321907,"Significant"
"SYNJ1",8.42064146524418e-08,-0.570679711221241,0.201,0.429,0.00126419090317711,"Significant"
"TMEM39A",8.42663650714406e-08,-0.790757326193598,0.177,0.378,0.00126509093881754,"Significant"
"ZNF682",8.49817732512902e-08,-1.75495867080127,0.048,0.163,0.00127583136182162,"Significant"
"ABCB10",8.50211994594188e-08,-0.877734529627073,0.12,0.292,0.00127642326748425,"Significant"
"FUT8",8.65958386289007e-08,-0.411320626638576,0.948,0.893,0.00130006332533569,"Significant"
"FBXW8",8.70250998720864e-08,-0.385166785584512,0.943,0.914,0.00130650782437963,"Significant"
"CEACAM5",8.80904371440954e-08,-2.0571235108672,0.039,0.146,0.0013225017328443,"Significant"
"OTOR",8.84113228621096e-08,-2.17481855353696,0.028,0.124,0.00132731919012885,"Significant"
"PUS1",8.91688161181583e-08,-0.434815101760843,0.869,0.833,0.00133869143638191,"Significant"
"TKT",8.99447147697888e-08,-0.254708606823793,0.998,1,0.00135034000283884,"Significant"
"RTL8B",9.01399982786338e-08,-0.74973150913772,0.284,0.502,0.00135327179415713,"Significant"
"FAM98A",9.07363106831024e-08,-0.73295694378384,0.138,0.322,0.00136222423228542,"Significant"
"ZSWIM1",9.1125401446358e-08,-0.732233002123978,0.219,0.433,0.00136806565191417,"Significant"
"ZNF837",9.20058324221054e-08,-1.54255033803744,0.068,0.197,0.00138128356215307,"Significant"
"NUP62",9.22000563126418e-08,-0.27933550349798,0.996,0.996,0.00138419944542169,"Significant"
"FAN1",9.28259954016967e-08,-0.776787479563803,0.344,0.545,0.00139359666896567,"Significant"
"MBD5",9.37474764415915e-08,-1.19677550119571,0.098,0.245,0.00140743086381761,"Significant"
"IQCD",9.4440277676073e-08,-1.61795774069547,0.072,0.202,0.00141783188875088,"Significant"
"CDC26",9.52113115716502e-08,-0.674653874044789,0.158,0.356,0.00142940742062519,"Significant"
"G2E3",9.53638579253856e-08,-1.26871653135113,0.088,0.232,0.00143169759903381,"Significant"
"POLR3E",9.54724805212205e-08,-0.26201227383243,0.991,0.983,0.00143332835006508,"Significant"
"KRBA2",9.67813443212064e-08,-0.805584743871237,0.122,0.296,0.00145297832229427,"Significant"
"KLLN",9.75526052610919e-08,-2.95758783731629,0.009,0.082,0.00146455726278477,"Significant"
"FLOT2",9.89251219493441e-08,-0.247150622195027,0.998,1,0.0014851628558255,"Significant"
"PRR7",1.0072838380285e-07,-0.547757905966164,0.866,0.798,0.00151223522603219,"Significant"
"CKAP5",1.00819575561326e-07,-0.431596692200945,0.875,0.854,0.00151360428790219,"Significant"
"C12orf65",1.01974712884451e-07,-0.77316326617886,0.14,0.322,0.00153094636453427,"Significant"
"ZSCAN32",1.02108120642307e-07,-0.650610083894896,0.158,0.356,0.00153294921520296,"Significant"
"SUSD4",1.02176210839723e-07,-2.17171264266914,0.026,0.12,0.00153397145333676,"Significant"
"SETD9",1.02176210839723e-07,-2.17171264266914,0.026,0.12,0.00153397145333676,"Significant"
"EIF4H",1.02267804066971e-07,-0.218702488986716,0.998,1,0.00153534654245744,"Significant"
"PTCH1",1.02959622120254e-07,-1.84511310805788,0.039,0.146,0.00154573280689137,"Significant"
"FRS3",1.03266070959246e-07,-0.58959009373294,0.184,0.399,0.00155033352331116,"Significant"
"ZNF549",1.03538299984964e-07,-0.805584743871238,0.14,0.322,0.00155442049767426,"Significant"
"TMEM187",1.03554336739421e-07,-1.57571720197264,0.072,0.202,0.00155466125746892,"Significant"
"DPP3",1.04482676948304e-07,-0.718691574905058,0.265,0.481,0.00156859842902488,"Significant"
"LGR4",1.04498108963337e-07,-0.892568045465877,0.125,0.296,0.00156883010986658,"Significant"
"IFT81",1.04794501921569e-07,-0.833599120040834,0.096,0.253,0.00157327985734851,"Significant"
"BRCC3",1.05016776379489e-07,-0.428615285425913,0.851,0.837,0.00157661686378527,"Significant"
"TACC1",1.05172111323322e-07,-0.235470007557395,0.996,0.991,0.00157894890729704,"Significant"
"MNAT1",1.05367332058476e-07,-0.75335478509868,0.403,0.597,0.0015818797561939,"Significant"
"SAMM50",1.05395240672039e-07,-0.574259197764782,0.192,0.408,0.00158229874820932,"Significant"
"EED",1.0587524321593e-07,-1.99822982181363,0.037,0.142,0.00158950502640076,"Significant"
"HOXB2",1.06149125716667e-07,-0.527836097552425,0.654,0.794,0.00159361682438432,"Significant"
"SSRP1",1.06405722662492e-07,-0.314076418732328,0.991,0.966,0.00159746911433199,"Significant"
"UTP20",1.07087007888523e-07,-0.847578832535865,0.09,0.245,0.00160769724943039,"Significant"
"ZNF514",1.08817317525821e-07,-0.529826830416801,0.204,0.433,0.00163367438801516,"Significant"
"TTC4",1.1104028153048e-07,-1.33165355553883,0.079,0.215,0.0016670477466171,"Significant"
"MIGA1",1.12447521864877e-07,-0.719928659326529,0.145,0.335,0.00168817464575739,"Significant"
"ZNF850",1.13079288632996e-07,-1.56350995667309,0.066,0.193,0.00169765936024717,"Significant"
"PLEKHA5",1.13567986467444e-07,-0.844317138359952,0.265,0.459,0.00170499618083574,"Significant"
"NANS",1.14096324263741e-07,-0.416996823490534,0.965,0.914,0.00171292811617154,"Significant"
"COQ2",1.14176475284432e-07,-0.810157473661062,0.118,0.288,0.00171413142344518,"Significant"
"HOOK3",1.14195628855106e-07,-0.448843743288727,0.866,0.815,0.00171441897600171,"Significant"
"ERLIN2",1.14716484257662e-07,-0.394714878807622,0.954,0.914,0.00172223857816028,"Significant"
"C2CD4D",1.15687771919293e-07,-2.10814751389167,0.035,0.137,0.00173682051982435,"Significant"
"ZNF597",1.15924061621393e-07,-1.74669105481767,0.039,0.146,0.00174036793712198,"Significant"
"GLI4",1.1665323659723e-07,-0.264444237452955,0.993,0.974,0.00175131504103421,"Significant"
"PACSIN3",1.16668137694067e-07,-0.603157102741596,0.753,0.777,0.00175153875120102,"Significant"
"ZNF74",1.16763233228437e-07,-1.5254768246785,0.055,0.176,0.00175296642045853,"Significant"
"SLC7A2",1.17125790116063e-07,-0.578975146071281,0.729,0.751,0.00175840948701246,"Significant"
"FUNDC1",1.17516800045006e-07,-1.65874335554197,0.053,0.172,0.00176427971907567,"Significant"
"KIN",1.18439518030136e-07,-0.677307439787416,0.308,0.532,0.00177813248418643,"Significant"
"SRRD",1.19651339758149e-07,-0.591938364999607,0.214,0.438,0.00179632556378909,"Significant"
"CDON",1.20365460905026e-07,-2.02797716520769,0.024,0.116,0.00180704666456716,"Significant"
"ZGLP1",1.20515560778775e-07,-1.29862475515135,0.085,0.223,0.00180930011397175,"Significant"
"MTLN",1.20940449987589e-07,-0.297498766109023,0.985,0.974,0.00181567897566368,"Significant"
"MCMDC2",1.21649158941412e-07,-2.27507002717246,0.022,0.112,0.00182631882318742,"Significant"
"HIBCH",1.21728301095735e-07,-1.40504681428751,0.074,0.206,0.00182750698435026,"Significant"
"ACSM6",1.22153029287571e-07,-3.63565974242893,0.004,0.064,0.00183388342869431,"Significant"
"ZNF681",1.2216900653087e-07,-2.44301466448653,0.02,0.107,0.00183412329504795,"Significant"
"ZNF765",1.22587388249859e-07,-1.42092089363591,0.077,0.21,0.00184040445979513,"Significant"
"PRIMPOL",1.23448643458867e-07,-1.93682927714949,0.05,0.163,0.00185333448424797,"Significant"
"PLEK2",1.2402346096779e-07,-1.27037527834718,0.077,0.215,0.00186196421950943,"Significant"
"HUS1B",1.24278376096501e-07,-1.8621682722376,0.044,0.155,0.00186579126033676,"Significant"
"MTFMT",1.24278376096501e-07,-1.8621682722376,0.044,0.155,0.00186579126033676,"Significant"
"SNAP91",1.25608948005829e-07,-2.02797716520769,0.035,0.137,0.00188576713641151,"Significant"
"LEAP2",1.25637539664163e-07,-2.39054724459239,0.02,0.107,0.00188619638297807,"Significant"
"MINPP1",1.26507140269337e-07,-1.64592807788275,0.059,0.18,0.00189925169686356,"Significant"
"RNF208",1.26619904945325e-07,-0.902652161831402,0.105,0.266,0.00190094463294417,"Significant"
"CACNA1F",1.29194980584779e-07,-2.33609946057002,0.02,0.107,0.00193960424351928,"Significant"
"GMEB2",1.29368600870962e-07,-0.538518584018393,0.249,0.481,0.00194221080487575,"Significant"
"CCSAP",1.30006195721292e-07,-0.801396946907804,0.125,0.3,0.00195178301636376,"Significant"
"RDM1",1.30508032785998e-07,-2.63565974242893,0.015,0.094,0.00195931709621619,"Significant"
"TBCE",1.30577382189816e-07,-0.549781907268519,0.225,0.459,0.0019603582388157,"Significant"
"DLG2",1.30966818496034e-07,-1.22062224315008,0.099,0.245,0.00196620484608095,"Significant"
"ANKRD27",1.31426458126925e-07,-0.435790337718617,0.912,0.88,0.00197310541585952,"Significant"
"ST13",1.32408815164396e-07,-1.40617789630616,0.083,0.219,0.00198785354206308,"Significant"
"SLC10A5",1.33425144529705e-07,-2.57425919776478,0.015,0.094,0.00200311169482446,"Significant"
"RABEPK",1.33646923785189e-07,-0.548196901178586,0.215,0.451,0.00200644126678704,"Significant"
"SLC25A17",1.33674609181057e-07,-0.818075688054435,0.131,0.305,0.0020068569076352,"Significant"
"TMEM192",1.33702323418936e-07,-0.712621724243809,0.28,0.489,0.00200727298148849,"Significant"
"HMGCS1",1.34039513586874e-07,-1.80558474387124,0.044,0.155,0.00201233521747973,"Significant"
"ZNF485",1.34227930318566e-07,-2.40504681428751,0.018,0.103,0.00201516391787263,"Significant"
"NDUFA5",1.34669739127392e-07,-1.54255033803744,0.066,0.193,0.00202179679351954,"Significant"
"SRSF10",1.34724987720816e-07,-0.898694148262719,0.087,0.236,0.00202262624065262,"Significant"
"SARNP",1.35248349880603e-07,-1.04612451191794,0.094,0.245,0.00203048347675749,"Significant"
"DNAL1",1.35333141313581e-07,-1.60764536625933,0.064,0.189,0.00203175645054079,"Significant"
"ZNF563",1.36171345810118e-07,-0.71562804713234,0.238,0.446,0.00204434041464731,"Significant"
"ZNF280D",1.36260751771951e-07,-0.65802755545738,0.215,0.433,0.00204568266635229,"Significant"
"CNDP2",1.36867329930894e-07,-0.187811969334323,1,1,0.00205478922425252,"Significant"
"CLN8",1.37365948919889e-07,-0.379479007636194,0.954,0.923,0.00206227499113429,"Significant"
"SLC16A6",1.37895429159594e-07,-1.27720577151645,0.079,0.215,0.00207022407797298,"Significant"
"LRIT3",1.3804152871694e-07,-2.22062224315008,0.02,0.107,0.00207241747062743,"Significant"
"TMEM164",1.38752913756382e-07,-0.638474758035979,0.311,0.536,0.00208309749422456,"Significant"
"TTC33",1.38910576793736e-07,-1.70604907032032,0.052,0.167,0.00208546448940435,"Significant"
"MB21D2",1.39335738092678e-07,-0.982930685430751,0.11,0.266,0.00209184743598537,"Significant"
"COX14",1.42524629117998e-07,-0.283937728788243,0.974,0.961,0.00213972225694851,"Significant"
"SPC24",1.42570567172749e-07,-0.67207038261861,0.418,0.597,0.00214041192496447,"Significant"
"ZNF16",1.43197550343141e-07,-0.626942525327816,0.206,0.416,0.00214982482330157,"Significant"
"DDIAS",1.43273459789237e-07,-2.27951593220365,0.018,0.103,0.00215096445181581,"Significant"
"SNORC",1.43971408964921e-07,-1.57907621406256,0.064,0.189,0.00216144276279036,"Significant"
"KIAA1211L",1.44554186617764e-07,-0.682202328365955,0.212,0.421,0.00217019200369249,"Significant"
"DHX35",1.48368032079017e-07,-0.580618378870963,0.195,0.408,0.00222744926560229,"Significant"
"KIF22",1.48695662677524e-07,-0.525967453841839,0.913,0.845,0.00223236798377767,"Significant"
"HINFP",1.49011438051136e-07,-0.768633607698346,0.158,0.348,0.0022371087194617,"Significant"
"FAM200A",1.49712091723603e-07,-0.674653874044789,0.168,0.365,0.00224762763304645,"Significant"
"CCDC77",1.50602563879558e-07,-1.55077084484241,0.059,0.18,0.0022609962915238,"Significant"
"KRT19",1.51943195472488e-07,-0.285782617233553,0.985,0.979,0.00228112319362846,"Significant"
"TUFT1",1.53202175455859e-07,-0.461310490077266,0.84,0.803,0.00230002426011881,"Significant"
"RBIS",1.54240221425987e-07,-0.76213448783784,0.267,0.468,0.00231560844426834,"Significant"
"POLR1B",1.5476488117723e-07,-0.729758116676127,0.427,0.601,0.00232348516111376,"Significant"
"HAUS2",1.55281133483872e-07,-0.603527121488116,0.273,0.506,0.00233123565699337,"Significant"
"PMF1",1.57624334003986e-07,-0.349258081170704,0.958,0.927,0.00236641412640185,"Significant"
"ASIC1",1.59648593238979e-07,-1.52728358138413,0.064,0.189,0.00239680433029679,"Significant"
"ASS1",1.61137221916202e-07,-0.690107526451301,0.134,0.313,0.00241915311262795,"Significant"
"SENP1",1.6252051861146e-07,-0.865141588551693,0.103,0.262,0.00243992054591385,"Significant"
"DGKH",1.68882870896487e-07,-0.491518766756845,0.304,0.545,0.00253543854076896,"Significant"
"SLC66A3",1.69703719547025e-07,-0.535630924097653,0.206,0.429,0.00254776194155948,"Significant"
"LARP1",1.7108840298448e-07,-0.329446118395537,0.976,0.944,0.002568550194006,"Significant"
"ALS2CL",1.71510056268745e-07,-0.520927526337648,0.238,0.472,0.00257488047476267,"Significant"
"TMEM160",1.7174241216577e-07,-0.377874977005377,0.967,0.927,0.00257836883384471,"Significant"
"PRPSAP1",1.72725055292302e-07,-0.384482825206839,0.959,0.94,0.00259312125510332,"Significant"
"PCDHGC5",1.72846623414439e-07,-1.72019325264059,0.05,0.163,0.00259494635732097,"Significant"
"NELFA",1.73999302668109e-07,-0.288748075710114,0.998,0.983,0.00261225153095632,"Significant"
"NUP54",1.75138696832631e-07,-0.721520479082763,0.118,0.288,0.00262935725554828,"Significant"
"PDK3",1.76238545377695e-07,-0.502393211565461,0.155,0.356,0.00264586928175534,"Significant"
"ATP5MD",1.76958273232921e-07,-1.32753744706659,0.068,0.197,0.00265667455604584,"Significant"
"ZNF613",1.79350727793185e-07,-2.05069724170777,0.031,0.129,0.00269259247635909,"Significant"
"HSPA2",1.835182530478e-07,-0.553466115516627,0.337,0.558,0.00275515953300663,"Significant"
"DOCK7",1.83832577590646e-07,-0.795600655298615,0.155,0.339,0.00275987848736836,"Significant"
"FAM216A",1.8437548338097e-07,-1.72963589063794,0.042,0.15,0.0027680291319985,"Significant"
"AHRR",1.8451950299356e-07,-1.7181219026209,0.061,0.18,0.00277019129844232,"Significant"
"TMEM67",1.851455314251e-07,-2.01708884906495,0.031,0.129,0.00277958986328502,"Significant"
"NHLRC3",1.85160034409671e-07,-0.749316524224492,0.142,0.322,0.00277980759659239,"Significant"
